csv name,Generator,Algorithm,Time,Memory used,Numbers sorted,min val,max val,issorted
B2.csv,almostsorted,radixsort,0.18677830696105957,disabled,20000,0,22000,True







B3.csv,almostsorted,heapsort,1.9011616706848145,disabled,100000,0,100100,True



B3.csv,almostsorted,bucketsort2,0.12111258506774902,disabled,100000,0,100100,True



B3.csv,almostsorted,countingsort,0.09372591972351074,disabled,100000,0,100100,True



B3.csv,almostsorted,insertionsort,0.09438800811767578,disabled,100000,0,100100,True



B3.csv,almostsorted,mergesort,1.231200933456421,disabled,100000,0,100100,True



B3.csv,almostsorted,quicksort,1.4024763107299805,disabled,100000,0,100100,True



B3.csv,almostsorted,radixsort,0.8863482475280762,disabled,100000,0,100100,True



B3.csv,almostsorted,heapsort,1.9147202968597412,disabled,500000,0,500100,True



B3.csv,almostsorted,bucketsort2,0.2364346981048584,disabled,500000,0,500100,True



B3.csv,almostsorted,countingsort,0.21870112419128418,disabled,500000,0,500100,True



B3.csv,almostsorted,insertionsort,0.0937037467956543,disabled,500000,0,500100,True



B3.csv,almostsorted,mergesort,1.2396414279937744,disabled,500000,0,500100,True



B3.csv,almostsorted,quicksort,1.4229555130004883,disabled,500000,0,500100,True



B3.csv,almostsorted,radixsort,0.8997201919555664,disabled,500000,0,500100,True



B4.csv,almostsorted,heapsort,24.244442224502563,disabled,1000000,0,1000100,True



B4.csv,almostsorted,bucketsort2,1.3338675498962402,disabled,1000000,0,1000100,True



B4.csv,almostsorted,countingsort,0.8638792037963867,disabled,1000000,0,1000100,True



B4.csv,almostsorted,insertionsort,0.9557528495788574,disabled,1000000,0,1000100,True



B4.csv,almostsorted,mergesort,16.22818875312805,disabled,1000000,0,1000100,True



B4.csv,almostsorted,quicksort,16.611523628234863,disabled,1000000,0,1000100,True



B4.csv,almostsorted,radixsort,11.373418807983398,disabled,1000000,0,1000100,True



B4.csv,almostsorted,heapsort,24.14777970314026,disabled,10000000,0,1000100,True



B4.csv,almostsorted,bucketsort2,1.3211750984191895,disabled,10000000,0,1000100,True



B4.csv,almostsorted,countingsort,0.8622169494628906,disabled,10000000,0,1000100,True



B4.csv,almostsorted,insertionsort,0.9677691459655762,disabled,10000000,0,1000100,True



B4.csv,almostsorted,mergesort,16.067327737808228,disabled,10000000,0,1000100,True



B4.csv,almostsorted,quicksort,16.88778829574585,disabled,10000000,0,1000100,True



B4.csv,almostsorted,radixsort,11.546636819839478,disabled,10000000,0,1000100,True







C0.csv,sortedlist,heapsort,0.30965638160705566,disabled,20000,0,20100,True



C0.csv,sortedlist,bubblesort,86.53728747367859,disabled,20000,0,20100,True



C0.csv,sortedlist,bucketsort2,0.0561065673828125,disabled,20000,0,20100,True



C0.csv,sortedlist,countingsort,0.04012036323547363,disabled,20000,0,20100,True



C0.csv,sortedlist,selectionsort,91.90754222869873,disabled,20000,0,20100,True



C0.csv,sortedlist,insertionsort,0.015998125076293945,disabled,20000,0,20100,True



C0.csv,sortedlist,mergesort,0.1836845874786377,disabled,20000,0,20100,True



C0.csv,sortedlist,quicksort,0.2392253875732422,disabled,20000,0,20100,True



C0.csv,sortedlist,radixsort,0.1592106819152832,disabled,20000,0,20100,True



C1.csv,sortedlist,heapsort,0.6710240840911865,disabled,40000,0,40100,True



C1.csv,sortedlist,bubblesort,365.54980063438416,disabled,40000,0,40100,True



C1.csv,sortedlist,bucketsort2,0.11060643196105957,disabled,40000,0,40100,True



C1.csv,sortedlist,countingsort,0.07307267189025879,disabled,40000,0,40100,True



C1.csv,sortedlist,selectionsort,367.66085624694824,disabled,40000,0,40100,True



C1.csv,sortedlist,insertionsort,0.03695368766784668,disabled,40000,0,40100,True



C1.csv,sortedlist,mergesort,0.4574005603790283,disabled,40000,0,40100,True



C1.csv,sortedlist,quicksort,0.5396053791046143,disabled,40000,0,40100,True



C1.csv,sortedlist,radixsort,0.7410261631011963,disabled,40000,0,40100,True





C2.csv,sortedlist,heapsort,5.165555715560913,disabled,200000,0,200100,True



C2.csv,sortedlist,bucketsort2,0.25945472717285156,disabled,200000,0,200100,True



C2.csv,sortedlist,countingsort,0.16606974601745605,disabled,200000,0,200100,True



C2.csv,sortedlist,insertionsort,0.20504212379455566,disabled,200000,0,200100,True



C2.csv,sortedlist,mergesort,2.922003746032715,disabled,200000,0,200100,True



C2.csv,sortedlist,quicksort,4.281858205795288,disabled,200000,0,200100,True



C2.csv,sortedlist,radixsort,2.2668159008026123,disabled,200000,0,200100,True



C3.csv,sortedlist,heapsort,76.98114943504333,disabled,2000000,0,2001000,True



C3.csv,sortedlist,bucketsort2,3.765458583831787,disabled,2000000,0,2001000,True



C3.csv,sortedlist,countingsort,2.5620992183685303,disabled,2000000,0,2001000,True



C3.csv,sortedlist,insertionsort,3.0407490730285645,disabled,2000000,0,2001000,True



C3.csv,sortedlist,mergesort,51.91148281097412,disabled,2000000,0,2001000,True



C3.csv,sortedlist,quicksort,52.64202880859375,disabled,2000000,0,2001000,True



C3.csv,sortedlist,radixsort,40.2315731048584,disabled,2000000,0,2001000,True










D0.csv,floatlist,heapsort,0.4859757423400879,disabled,20000,0,10000000,True



D0.csv,floatlist,bubblesort,89.8386583328247,disabled,20000,0,10000000,True



D0.csv,floatlist,bucketsort2,3.9027533531188965,disabled,20000,0,10000000,True



D0.csv,floatlist,selectionsort,81.30928206443787,disabled,20000,0,10000000,True



D0.csv,floatlist,insertionsort,84.53349757194519,disabled,20000,0,10000000,True



D0.csv,floatlist,mergesort,0.24503612518310547,disabled,20000,0,10000000,True



D1.csv,floatlist,heapsort,1.3416318893432617,disabled,40000,0,10000000,True



D1.csv,floatlist,bubblesort,330.9872679710388,disabled,40000,0,10000000,True



D1.csv,floatlist,bucketsort2,3.441649913787842,disabled,40000,0,10000000,True



D1.csv,floatlist,selectionsort,298.11057305336,disabled,40000,0,10000000,True



D1.csv,floatlist,insertionsort,322.7659022808075,disabled,40000,0,10000000,True



D1.csv,floatlist,mergesort,0.5635426044464111,disabled,40000,0,10000000,True







D2.csv,floatlist,heapsort,5.259355306625366,disabled,200000,0,10000000,True



D2.csv,floatlist,bucketsort2,3.88008713722229,disabled,200000,0,10000000,True



D2.csv,floatlist,mergesort,4.20609712600708,disabled,200000,0,10000000,True



D2.csv,floatlist,quicksort,4.378124713897705,disabled,200000,0,10000000,True



D2.csv,floatlist,heapsort,29.510221004486084,disabled,1000000,0,10000000,True



D2.csv,floatlist,bucketsort2,6.017890453338623,disabled,1000000,0,10000000,True



D2.csv,floatlist,mergesort,24.082987308502197,disabled,1000000,0,10000000,True



D2.csv,floatlist,quicksort,24.164759874343872,disabled,1000000,0,10000000,True









E0.csv,subunitarylist,heapsort,0.07380175590515137,disabled,5000,0,1,True



E0.csv,subunitarylist,bubblesort,6.31617546081543,disabled,5000,0,1,True



E0.csv,subunitarylist,bucketsort,0.3151588439941406,disabled,5000,0,1,True



E0.csv,subunitarylist,selectionsort,5.086154937744141,disabled,5000,0,1,True



E0.csv,subunitarylist,insertionsort,5.821462392807007,disabled,5000,0,1,True



E0.csv,subunitarylist,mergesort,0.0468747615814209,disabled,5000,0,1,True



E0.csv,subunitarylist,quicksort,0.05681633949279785,disabled,5000,0,1,True



E1.csv,subunitarylist,heapsort,0.2074451446533203,disabled,10000,0,1,True



E1.csv,subunitarylist,bubblesort,24.480520963668823,disabled,10000,0,1,True



E1.csv,subunitarylist,bucketsort,1.9228880405426025,disabled,10000,0,1,True



E1.csv,subunitarylist,selectionsort,19.755378246307373,disabled,10000,0,1,True



E1.csv,subunitarylist,insertionsort,20.592921018600464,disabled,10000,0,1,True



E1.csv,subunitarylist,mergesort,0.1107022762298584,disabled,10000,0,1,True



E1.csv,subunitarylist,quicksort,0.13510560989379883,disabled,10000,0,1,True





E2.csv,subunitarylist,heapsort,1.029245376586914,disabled,40000,0,1,True



E2.csv,subunitarylist,bucketsort,34.111759185791016,disabled,40000,0,1,True



E2.csv,subunitarylist,mergesort,0.6243295669555664,disabled,40000,0,1,True



E2.csv,subunitarylist,quicksort,0.6173794269561768,disabled,40000,0,1,True



E3.csv,subunitarylist,heapsort,3.01194167137146,disabled,100000,0,1,True



E3.csv,subunitarylist,bucketsort,212.29573488235474,disabled,100000,0,1,True



E3.csv,subunitarylist,mergesort,2.13728404045105,disabled,100000,0,1,True



E3.csv,subunitarylist,quicksort,1.8450632095336914,disabled,100000,0,1,True













F0.csv,reversesorted,heapsort,0.050226688385009766,disabled,5000,0,5100,True



F0.csv,reversesorted,bubblesort,6.141690731048584,disabled,5000,0,5100,True



F0.csv,reversesorted,bucketsort2,0.016007661819458008,disabled,5000,0,5100,True



F0.csv,reversesorted,countingsort,0.008033990859985352,disabled,5000,0,5100,True



F0.csv,reversesorted,selectionsort,5.232175588607788,disabled,5000,0,5100,True



F0.csv,reversesorted,insertionsort,10.488898515701294,disabled,5000,0,5100,True



F0.csv,reversesorted,mergesort,0.09731435775756836,disabled,5000,0,5100,True



F0.csv,reversesorted,quicksort,0.11409926414489746,disabled,5000,0,5100,True



F0.csv,reversesorted,radixsort,0.05600285530090332,disabled,5000,0,5100,True



F0.csv,reversesorted,heapsort,0.04686379432678223,disabled,10000,0,5100,True



F0.csv,reversesorted,bubblesort,6.244845867156982,disabled,10000,0,5100,True



F0.csv,reversesorted,bucketsort2,0.007944107055664062,disabled,10000,0,5100,True



F0.csv,reversesorted,countingsort,0.007931947708129883,disabled,10000,0,5100,True



F0.csv,reversesorted,selectionsort,5.152640104293823,disabled,10000,0,5100,True



F0.csv,reversesorted,insertionsort,9.874863147735596,disabled,10000,0,5100,True



F0.csv,reversesorted,mergesort,0.0732426643371582,disabled,10000,0,5100,True



F0.csv,reversesorted,quicksort,0.12031054496765137,disabled,10000,0,5100,True



F0.csv,reversesorted,radixsort,0.05759859085083008,disabled,10000,0,5100,True





F1.csv,reversesorted,heapsort,0.11279940605163574,disabled,10000,0,10100,True



F1.csv,reversesorted,bubblesort,25.066718816757202,disabled,10000,0,10100,True



F1.csv,reversesorted,bucketsort2,0.03496122360229492,disabled,10000,0,10100,True



F1.csv,reversesorted,countingsort,0.0240023136138916,disabled,10000,0,10100,True



F1.csv,reversesorted,selectionsort,21.3711998462677,disabled,10000,0,10100,True



F1.csv,reversesorted,insertionsort,43.302783727645874,disabled,10000,0,10100,True



F1.csv,reversesorted,mergesort,0.09730648994445801,disabled,10000,0,10100,True



F1.csv,reversesorted,quicksort,0.12859368324279785,disabled,10000,0,10100,True



F1.csv,reversesorted,radixsort,0.0800313949584961,disabled,10000,0,10100,True





F2.csv,reversesorted,heapsort,0.5799760818481445,disabled,100000,0,40100,True



F2.csv,reversesorted,bucketsort2,0.08020997047424316,disabled,100000,0,40100,True



F2.csv,reversesorted,countingsort,0.03377032279968262,disabled,100000,0,40100,True



F2.csv,reversesorted,insertionsort,745.7427871227264,disabled,100000,0,40100,True



F2.csv,reversesorted,mergesort,0.4384336471557617,disabled,100000,0,40100,True



F2.csv,reversesorted,quicksort,1.0331056118011475,disabled,100000,0,40100,True



F2.csv,reversesorted,radixsort,0.7093014717102051,disabled,100000,0,40100,True



F3.csv,reversesorted,heapsort,25.839995622634888,disabled,1000000,0,1000100,True



F3.csv,reversesorted,bucketsort2,1.837179183959961,disabled,1000000,0,1000100,True



F3.csv,reversesorted,countingsort,0.8712937831878662,disabled,1000000,0,1000100,True



F3.csv,reversesorted,mergesort,18.70977520942688,disabled,1000000,0,1000100,True



F3.csv,reversesorted,quicksort,21.1457998752594,disabled,1000000,0,1000100,True



F3.csv,reversesorted,radixsort,16.217395544052124,disabled,1000000,0,1000100,True






G0.csv,basicgenerator,heapsort,0.06346726417541504,disabled,5000,0,247483640,True

G0.csv,basicgenerator,heapsort,0.18450403213500977,disabled,5000,0,247483640,True

G0.csv,basicgenerator,bubblesort,6.95699667930603,disabled,5000,0,247483640,True

G0.csv,basicgenerator,bucketsort2,71.58310413360596,disabled,5000,0,247483640,True

G0.csv,basicgenerator,countingsort,95.45599937438965,disabled,5000,0,247483640,True

G0.csv,basicgenerator,selectionsort,4.834023714065552,disabled,5000,0,247483640,True

G0.csv,basicgenerator,insertionsort,5.187872886657715,disabled,5000,0,247483640,True

G0.csv,basicgenerator,mergesort,0.054850101470947266,disabled,5000,0,247483640,True

G0.csv,basicgenerator,quicksort,0.06083869934082031,disabled,5000,0,247483640,True

G0.csv,basicgenerator,radixsort,0.07511281967163086,disabled,5000,0,247483640,True

G1.csv,basicgenerator,heapsort,0.15195870399475098,disabled,10000,0,247483640,True

G1.csv,basicgenerator,bubblesort,21.33201837539673,disabled,10000,0,247483640,True

G1.csv,basicgenerator,bucketsort2,70.53299450874329,disabled,10000,0,247483640,True

G1.csv,basicgenerator,countingsort,94.51561713218689,disabled,10000,0,247483640,True

G1.csv,basicgenerator,selectionsort,17.731065034866333,disabled,10000,0,247483640,True

G1.csv,basicgenerator,insertionsort,19.511125326156616,disabled,10000,0,247483640,True

G1.csv,basicgenerator,mergesort,0.12263917922973633,disabled,10000,0,247483640,True

G1.csv,basicgenerator,quicksort,0.12429285049438477,disabled,10000,0,247483640,True

G1.csv,basicgenerator,radixsort,0.15888214111328125,disabled,10000,0,247483640,True

G2.csv,basicgenerator,heapsort,3.4024500846862793,disabled,100000,0,247483640,True

G2.csv,basicgenerator,bucketsort2,71.29192399978638,disabled,100000,0,247483640,True

G2.csv,basicgenerator,countingsort,95.3387062549591,disabled,100000,0,247483640,True

G2.csv,basicgenerator,mergesort,1.9450819492340088,disabled,100000,0,247483640,True

G2.csv,basicgenerator,quicksort,2.151205062866211,disabled,100000,0,247483640,True

G2.csv,basicgenerator,radixsort,2.689995050430298,disabled,100000,0,247483640,True

